('https://image1.ljcdn.com/440100-inspection/e7d76a58-1ce0-4bc8-8f13-8e6e7d84eb19.jpg.296x216.jpg', '荔园小区 高层南向三房 精装修', '荔园小区  | 3室2厅 | 85.97平米 | 南 | 精装 | 无电梯', '高楼层(共8层)1995年建塔楼  -  区府', '232万', '单价26987元/平米')
('https://image1.ljcdn.com/440100-inspection/05ebb2cf-bd7e-4b0e-a93a-f4bb6518fe4f.jpg.296x216.jpg', '金逸雅居 方正实用大三房', '金逸雅居  | 4室2厅 | 118.28平米 | 东南 | 精装 | 有电梯', '低楼层(共11层)2006年建塔楼  -  区府', '510万', '单价43119元/平米')
('https://image1.ljcdn.com/440100-inspection/e12b9e9d-bba2-41ab-9a8d-bba55a84f39e.jpg.296x216.jpg', '怡港花园 户型方正 通风采光好', '怡港花园  | 3室2厅 | 117.96平米 | 西北 | 精装 | 有电梯', '中楼层(共11层)1999年建塔楼  -  区府', '450万', '单价38149元/平米')
('https://image1.ljcdn.com/440100-inspection/a0d91b99-82ef-4dc5-942e-273a40a44bef.jpg.296x216.jpg', '黄埔雅苑 南向三房 时尚温馨', '黄埔新村黄埔雅苑  | 3室2厅 | 101平米 | 南 | 精装 | 有电梯', '高楼层(共13层)2004年建塔楼  -  区府', '388万', '单价38416元/平米')
('https://image1.ljcdn.com/440100-inspection/57051c21-db33-486e-b8b3-15c3e82a6b0c.jpg.296x216.jpg', '龙光峰景华庭 精装两房双阳台 通风采光好', '龙光峰景华庭  | 2室2厅 | 86平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2009年建塔楼  -  科学城', '250万', '单价29070元/平米')
('https://image1.ljcdn.com/440100-inspection/d405cde9-b66e-4496-88c4-f1289bb2e5e2.jpg.296x216.jpg', '金碧世纪花园 南向精装两房 视野广阔', '金碧世纪花园  | 2室1厅 | 69.54平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2004年建塔楼  -  区府', '308万', '单价44292元/平米')
('https://image1.ljcdn.com/440100-inspection/42ada372-26b0-4567-8fa7-05aef243b3d8.jpg.296x216.jpg', '中层南向大三房，户型方正，装修保养好', '黄埔区中医院宿舍  | 3室2厅 | 117.05平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1997年建塔楼  -  区府', '336万', '单价28706元/平米')
('https://image1.ljcdn.com/440100-inspection/a93b2812-4675-4762-a845-679e25575ad1.jpg.296x216.jpg', '怡港花园 电梯四房 楼龄新 视野开阔', '怡港花园  | 4室2厅 | 143平米 | 东南 | 精装 | 有电梯', '高楼层(共24层)1999年建塔楼  -  区府', '710万', '单价49651元/平米')
('https://image1.ljcdn.com/440100-inspection/fd9289f3-eea9-48cc-bfb7-de5715335168.jpg.296x216.jpg', '万科城市花园  间隔方正实用 景观好', '万科城市花园  | 3室2厅 | 119.75平米 | 东北 | 精装 | 有电梯', '中楼层(共18层)2003年建塔楼  -  区府', '455万', '单价37996元/平米')
('https://image1.ljcdn.com/440100-inspection/ca34ee14-9d5c-45ed-9232-00da04747b42.jpg.296x216.jpg', '龙光峰景华庭 房屋敞亮 户型方正', '龙光峰景华庭  | 3室2厅 | 89平米 | 西北 | 精装 | 有电梯', '高楼层(共18层)2009年建塔楼  -  科学城', '261万', '单价29326元/平米')
('https://image1.ljcdn.com/440100-inspection/3b2505d3-6c03-4002-94d6-6a78d15f358b.jpg.296x216.jpg', '金碧世纪花园 高层温馨两房 安静望花园', '金碧世纪花园  | 2室2厅 | 69平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2004年建塔楼  -  区府', '250万', '单价36232元/平米')
('https://image1.ljcdn.com/440100-inspection/11f44f94-4d03-46e2-92b6-155adfc59646.jpg.296x216.jpg', '金隆园 电梯高层两房 证满2年', '金隆园  | 2室2厅 | 76平米 | 西 | 精装 | 有电梯', '高楼层(共17层)1999年建塔楼  -  区府', '288万', '单价37895元/平米')
('https://image1.ljcdn.com/440100-inspection/aa1ccc57-7ae0-4eeb-9de3-cd500af104bc.jpg.296x216.jpg', '骏鸿花园 格局方正两房 安静地段', '骏鸿花园  | 2室2厅 | 71.55平米 | 北 | 简装 | 无电梯', '中楼层(共6层)2005年建塔楼  -  区府', '230万', '单价32146元/平米')
('https://image1.ljcdn.com/440100-inspection/af7c370b-6989-4bfd-94bc-a738a8dde8c5.jpg.296x216.jpg', '海关大院 户型可做三房 证过五年唯一', '海关大院  | 3室2厅 | 93平米 | 东北 | 精装 | 有电梯', '中楼层(共30层)1998年建塔楼  -  区府', '290万', '单价31183元/平米')
('https://image1.ljcdn.com/440100-inspection/fcb0b515-c494-4bee-a2b3-6359ee1e68b6.jpg.296x216.jpg', '省电力一局 1室2厅 105万', '省电力一局  | 1室2厅 | 53.33平米 | 南 | 简装', '中楼层(共6层)板楼  -  开发区', '105万', '单价19689元/平米')
('https://image1.ljcdn.com/440100-inspection/92835333-5922-45dc-b678-50f07e6e37e9.jpg.296x216.jpg', '黄埔新村 电梯大三房 安静不吵', '黄埔新村一期  | 3室2厅 | 114.54平米 | 北 | 精装 | 有电梯', '高楼层(共9层)1997年建塔楼  -  区府', '285万', '单价24883元/平米')
('https://image1.ljcdn.com/440100-inspection/8259bc3b-b724-437a-bd6c-2b8178f8285c.jpg.296x216.jpg', '金碧世纪花园 温馨三房 安静望花园', '金碧世纪花园  | 3室2厅 | 100平米 | 北 | 其他 | 有电梯', '低楼层(共17层)2004年建塔楼  -  区府', '360万', '单价36000元/平米')
('https://image1.ljcdn.com/440100-inspection/6b8e9310-1d46-4f03-9b42-d17e7fe1c5fd.jpg.296x216.jpg', '金碧世纪花园 高层两房望花园 温馨居住', '金碧世纪花园  | 2室2厅 | 72平米 | 北 | 其他 | 有电梯', '高楼层(共17层)2004年建塔楼  -  区府', '280万', '单价38889元/平米')
('https://image1.ljcdn.com/440100-inspection/4f81a583-414f-444f-9abf-2f8fbc02adc3.jpg.296x216.jpg', '东港花园 高层东北向三房 地铁口80米', '东港花园  | 3室2厅 | 98.34平米 | 东北 | 精装 | 有电梯', '中楼层(共11层)2010年建塔楼  -  区府', '341万', '单价34676元/平米')
('https://image1.ljcdn.com/440100-inspection/14e40b7c-9bd6-413d-8162-4a4fcd686ba3.jpg.296x216.jpg', '宏康花园四期康慧苑 3室2厅 245万', '宏康花园四期康慧苑  | 3室2厅 | 106.14平米 | 南 | 精装 | 无电梯', '中楼层(共7层)板楼  -  开发东区', '245万', '单价23083元/平米')
('https://image1.ljcdn.com/440100-inspection/dafbc488-fa37-4de6-9df8-693c3901fdbd.jpg.296x216.jpg', '萝岗万达广场\u3000精装单间\u3000交通便利', '萝岗万达广场  | 1室0厅 | 51.47平米 | 西 | 精装', '低楼层(共28层)塔楼  -  科学城', '105万', '单价20401元/平米')
('https://image1.ljcdn.com/440100-inspection/7841275d-2610-4857-8eff-50139487cb0f.jpg.296x216.jpg', '红山派出所 户型方正 中楼层', '海安小区  | 2室2厅 | 86平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)1998年建塔楼  -  区府', '258万', '单价30000元/平米')
('https://image1.ljcdn.com/440100-inspection/ce61409e-878d-48fe-9f67-6ac2dd3cebad.jpg.296x216.jpg', '乙烯大院 实用三房 户型格局好', '乙烯大院  | 3室2厅 | 92平米 | 南 北 | 简装 | 无电梯', '低楼层(共8层)1998年建塔楼  -  区府', '280万', '单价30435元/平米')
('https://image1.ljcdn.com/440100-inspection/ff57df3f-a819-4c0f-9335-1b09e7b68306.jpg.296x216.jpg', '海关大院 电梯三房 格局方正  采光通风', '海关大院  | 3室2厅 | 105平米 | 东南 | 简装 | 有电梯', '低楼层(共30层)1998年建塔楼  -  区府', '360万', '单价34286元/平米')
('https://image1.ljcdn.com/440100-inspection/be338192-461b-4b37-9502-543f2db74692.jpg.296x216.jpg', '天伦东时区 精装三房 望花园', '金港花园  | 3室2厅 | 94.7平米 | 北 | 精装 | 有电梯', '中楼层(共23层)2000年建塔楼  -  区府', '388万', '单价40972元/平米')
('https://image1.ljcdn.com/440100-inspection/ea9ac7b2-c520-44da-908c-67c096f1b349.jpg.296x216.jpg', '荔景园 南北对流 实用两房', '荔景园  | 2室2厅 | 89平米 | 南 北 | 精装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  区府', '293.7万', '单价33000元/平米')
('https://image1.ljcdn.com/440100-inspection/3acf38f5-da0b-45bc-aa8c-63881242b292.jpg.296x216.jpg', '省电力一局 3室2厅 210万', '省电力一局  | 3室2厅 | 93.57平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1990年建塔楼  -  开发区', '210万', '单价22444元/平米')
('https://image1.ljcdn.com/440100-inspection/254126b9-9dd1-4d0c-b071-dcd3d4dc9256.jpg.296x216.jpg', '金碧领秀小区 管理完善 交通', '金碧领秀国际  | 3室2厅 | 132.24平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2007年建塔楼  -  区府', '565万', '单价42726元/平米')
('https://image1.ljcdn.com/440100-inspection/1b26ec81-07fe-4e42-babc-5fdf02dc8bd5.jpg.296x216.jpg', '精装两房 保养新 户型方正', '港湾路  | 2室1厅 | 77.29平米 | 南 | 其他', '高楼层(共7层)板楼  -  区府', '250万', '单价32346元/平米')
('https://image1.ljcdn.com/440100-inspection/fcbab92b-92da-4b2e-bb2e-f609879cb91a.jpg.296x216.jpg', '黄埔雅苑 户型方正 南向三房', '黄埔新村黄埔雅苑  | 3室2厅 | 86平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2004年建塔楼  -  区府', '336万', '单价39070元/平米')
('https://image1.ljcdn.com/440100-inspection/aa2a5a69-4106-4e9e-88e3-ac527ebce5b9.jpg.296x216.jpg', '双岗地铁口 采光通风好 格局方正', '文船生活区新东区  | 3室1厅 | 72.47平米 | 南 | 精装 | 无电梯', '高楼层(共8层)1999年建塔楼  -  区府', '210万', '单价28978元/平米')
('https://image1.ljcdn.com/440100-inspection/418a66eb-1c2f-480d-aae5-8a6d07413276.jpg.296x216.jpg', '荔园小区 精装三房 中高层采光好', '荔园小区  | 3室2厅 | 98.79平米 | 南 北 | 精装 | 无电梯', '高楼层(共9层)1995年建塔楼  -  区府', '300万', '单价30368元/平米')
('https://image1.ljcdn.com/440100-inspection/fb85f3c9-3f57-45be-8a7b-9c01fd87a44d.jpg.296x216.jpg', '荔园小区 格局方正 配套成熟', '荔园小区  | 2室1厅 | 71.08平米 | 南 北 | 简装 | 无电梯', '高楼层(共9层)1995年建塔楼  -  区府', '200万', '单价28138元/平米')
('https://image1.ljcdn.com/440100-inspection/d9af6ae0-e42a-4f42-8d23-ec2ebfda4832.jpg.296x216.jpg', '祥辉广场 电梯精致三房 安静不吵', '祥辉广场  | 3室1厅 | 104平米 | 东 | 简装 | 有电梯', '低楼层(共13层)2000年建塔楼  -  区府', '308万', '单价29616元/平米')
('https://image1.ljcdn.com/440100-inspection/e96cf3a6-77fe-4e5d-980d-bdec8b0bf8c3.jpg.296x216.jpg', '金碧世纪花园 厅出阳台 高层看花园', '金碧世纪花园  | 2室2厅 | 74.7平米 | 北 | 其他 | 有电梯', '高楼层(共17层)2004年建塔楼  -  区府', '290万', '单价38822元/平米')
('https://image1.ljcdn.com/440100-inspection/e2b38c78-caf2-42b3-ad26-3112f83e907c.jpg.296x216.jpg', '金碧世纪花园 温馨三房 安静望花园', '金碧世纪花园  | 3室2厅 | 100平米 | 北 | 简装 | 有电梯', '高楼层(共17层)2004年建塔楼  -  区府', '400万', '单价40000元/平米')
('https://image1.ljcdn.com/440100-inspection/12055957-5ac4-4dbc-9158-9528ea39983b.jpg.296x216.jpg', '金碧世纪花园 高层温馨两房 安静望花园', '金碧世纪花园  | 2室2厅 | 68平米 | 北 | 精装 | 有电梯', '中楼层(共32层)2004年建塔楼  -  区府', '270万', '单价39706元/平米')
('https://image1.ljcdn.com/440100-inspection/8e2ea547-2ddc-4d76-a425-93957cb4498d.jpg.296x216.jpg', '榕景园 方正大两房 双阳台', '榕景园  | 2室2厅 | 85.22平米 | 东南 | 简装 | 有电梯', '低楼层(共9层)2001年建塔楼  -  区府', '280万', '单价32857元/平米')
('https://image1.ljcdn.com/440100-inspection/ff19a8c9-4e32-4f3e-9515-44d438a70dbf.jpg.296x216.jpg', '天伦东时区 精致一房  户型方正', '金港花园  | 1室1厅 | 51.25平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2009年建塔楼  -  区府', '250万', '单价48781元/平米')
('https://image1.ljcdn.com/440100-inspection/d7b13ff8-dfab-49f8-8dc1-ff51ba2ba0cd.jpg.296x216.jpg', '红山派出所 户型方正 中楼层三房', '海安小区  | 3室2厅 | 83.34平米 | 南 北 | 其他 | 无电梯', '中楼层(共9层)1998年建塔楼  -  区府', '275万', '单价32998元/平米')
('https://image1.ljcdn.com/440100-inspection/ac3c7218-93d3-45dd-b627-9cdce3c61c2e.jpg.296x216.jpg', '新景楼 地铁五号线 方正两房', '新景楼  | 2室2厅 | 84平米 | 南 | 精装 | 无电梯', '高楼层(共9层)1998年建塔楼  -  区府', '268万', '单价31905元/平米')
('https://image1.ljcdn.com/440100-inspection/c1610b3f-fd11-4b7a-bec8-aa62be22fd99.jpg.296x216.jpg', '金碧世纪花园 2室1厅 260万', '金碧世纪花园  | 2室1厅 | 69平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2004年建塔楼  -  区府', '260万', '单价37682元/平米')
('https://image1.ljcdn.com/440100-inspection/ad35c115-648c-4c0a-9a06-1a9417a00f49.jpg.296x216.jpg', '金碧领秀 实用精装小户型 低层单位', '金碧领秀国际  | 1室0厅 | 33.3平米 | 北 | 精装 | 有电梯', '低楼层(共33层)2007年建塔楼  -  区府', '153万', '单价45946元/平米')
('https://image1.ljcdn.com/440100-inspection/daa50c5f-4022-4200-87ad-46688dc2117b.jpg.296x216.jpg', '金碧领秀国际 2室2厅 330万', '金碧领秀国际  | 2室2厅 | 80.7平米 | 北 | 精装 | 有电梯', '中楼层(共33层)2007年建塔楼  -  区府', '330万', '单价40893元/平米')
('https://image1.ljcdn.com/440100-inspection/09f6d2f1-9f38-442c-bed7-35bd20d48071.jpg.296x216.jpg', '怡港花园 2室2厅 345万', '怡港花园  | 2室2厅 | 85.64平米 | 北 | 简装 | 有电梯', '中楼层(共11层)1999年建塔楼  -  区府', '345万', '单价40285元/平米')
('https://image1.ljcdn.com/440100-inspection/b8beafbb-04fb-4da1-8a28-7861af6ab463.jpg.296x216.jpg', '龙光峰景华庭 3室2厅 280万', '龙光峰景华庭  | 3室2厅 | 84.14平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2009年建塔楼  -  科学城', '280万', '单价33278元/平米')
('https://image1.ljcdn.com/440100-inspection/03f5cf93-2f43-4fb3-954b-915e2ca27782.jpg.296x216.jpg', '荔景园 2室2厅 320万', '荔景园  | 2室2厅 | 89.84平米 | 南 | 简装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  区府', '320万', '单价35619元/平米')
('https://image1.ljcdn.com/440100-inspection/435dd12a-e387-40c0-98eb-b8d4b2f46491.jpg.296x216.jpg', '大沙地西路5号大院 3室1厅 260万', '大沙地西路5号大院  | 3室1厅 | 87平米 | 南 | 其他', '中楼层(共6层)塔楼  -  区府', '260万', '单价29886元/平米')
('https://image1.ljcdn.com/440100-inspection/cb4a9d77-eacb-46e2-a581-0ed7ef240b77.jpg.296x216.jpg', '墩美小区 安静不吵', '墩美小区  | 2室1厅 | 70平米 | 东 | 其他 | 无电梯', '低楼层(共9层)塔楼  -  开发区', '130万', '单价18572元/平米')
('https://image1.ljcdn.com/440100-inspection/fef0771c-b997-4b72-8721-c33a1a5ee79a.jpg.296x216.jpg', '雅居乐富春山居  南北对流四房 中楼层', '雅居乐富春山居  | 4室2厅 | 173.5平米 | 南 北 | 其他 | 有电梯', '低楼层(共26层)2014年建塔楼  -  科学城', '630万', '单价36312元/平米')
('https://image1.ljcdn.com/440100-inspection/3e2aee9d-8ff8-460a-a6c8-e0ece460dd02.jpg.296x216.jpg', '中鼎君和名城  精装三房 中高层  地铁五号线', '中鼎君和名城  | 3室2厅 | 91.29平米 | 北 | 精装 | 有电梯', '中楼层(共34层)2015年建塔楼  -  区府', '380万', '单价41626元/平米')
('', '万科新里程 中高层两房，采光通风好', '万科新里程  | 2室2厅 | 76平米 | 西北 | 精装 | 有电梯', '中楼层(共25层)2009年建塔楼  -  科学城', '245万', '单价32237元/平米')
('https://image1.ljcdn.com/440100-inspection/f353c82c-8480-41c5-87b6-c6a76b66aa39.jpg.296x216.jpg', '万科城市花园 东南向高层三房 通风采光好', '万科城市花园  | 3室2厅 | 105.49平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2003年建塔楼  -  区府', '438万', '单价41521元/平米')
('https://image1.ljcdn.com/440100-inspection/5ac4e2b2-d73e-4dba-8ff1-178a2e9139bb.jpg.296x216.jpg', '万科城市花园 4室2厅 560万', '万科城市花园  | 4室2厅 | 160.17平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2003年建塔楼  -  区府', '560万', '单价34963元/平米')
('https://image1.ljcdn.com/440100-inspection/f6491b20-9414-4716-9ba6-da7ce968189c.jpg.296x216.jpg', '黄埔花园 4室2厅 750万', '黄埔花园  | 4室2厅 | 148.38平米 | 北 | 精装 | 有电梯', '中楼层(共26层)2011年建塔楼  -  区府', '750万', '单价50546元/平米')
('https://image1.ljcdn.com/440100-inspection/55fec117-4799-48f4-81d1-14e182542f2d.jpg.296x216.jpg', '东苑小区 3室2厅 420万', '东苑小区  | 3室2厅 | 120平米 | 南 | 其他 | 有电梯', '中楼层(共17层)2000年建塔楼  -  区府', '420万', '单价35000元/平米')
('https://image1.ljcdn.com/440100-inspection/f2b130dc-6fde-4e90-b438-d35249f4ee74.jpg.296x216.jpg', '骏鸿花园 3室2厅 412万', '骏鸿花园  | 3室2厅 | 121.71平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2005年建塔楼  -  区府', '412万', '单价33851元/平米')
('https://image1.ljcdn.com/440100-inspection/f88f6898-5e90-4cae-bc71-37988b543ad5.jpg.296x216.jpg', '丰逸尚居 精装南向一房', '丰逸尚居  | 1室1厅 | 48.4平米 | 南 | 精装 | 有电梯', '低楼层(共29层)2012年建塔楼  -  区府', '183万', '单价37810元/平米')
('https://image1.ljcdn.com/440100-inspection/f70fe7c4-21c4-42a4-b195-c79680c8a31c.jpg.296x216.jpg', '雅居乐富春山居 精装4房 南北对流', '雅居乐富春山居  | 4室2厅 | 184.55平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2014年建塔楼  -  科学城', '670万', '单价36305元/平米')
('https://image1.ljcdn.com/440100-inspection/6393d700-64dd-4767-8862-1691e78bd67c.jpg.296x216.jpg', '祥辉广场 3室2厅 170万', '祥辉广场  | 3室2厅 | 77.99平米 | 南 | 其他 | 无电梯', '高楼层(共9层)2000年建塔楼  -  区府', '170万', '单价21798元/平米')
('https://image1.ljcdn.com/440100-inspection/36ae8200-45db-4727-bebe-d23f4c73ce4c.jpg.296x216.jpg', '金碧世纪花园 南向采光好 精装修 有钥匙', '金碧世纪花园  | 3室2厅 | 84.68平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2004年建塔楼  -  区府', '340万', '单价40152元/平米')
('https://image1.ljcdn.com/440100-inspection/ba005619-a14c-49e0-a9db-71a0ddf56af1.jpg.296x216.jpg', '新型公寓，楼层好，视野开阔，毛坯房。', '锐丰中心  | 1室1厅 | 63.89平米 | 北 | 其他', '中楼层(共20层)塔楼  -  科学城', '120万', '单价18783元/平米')
('https://image1.ljcdn.com/440100-inspection/00577139-779a-4019-a1d6-10040a60024e.jpg.296x216.jpg', '怡园小区   精装三房  装修保养好', '怡园小区  | 3室2厅 | 83.57平米 | 东 | 精装 | 无电梯', '低楼层(共9层)1992年建塔楼  -  区府', '310万', '单价37095元/平米')
('https://image1.ljcdn.com/440100-inspection/192700d6-7804-4f99-a9ee-2e4bcd599488.jpg.296x216.jpg', '金逸雅居 格局方正三房', '金逸雅居  | 3室2厅 | 117.48平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2006年建塔楼  -  区府', '468万', '单价39837元/平米')
('https://image1.ljcdn.com/440100-inspection/cae69d98-7c22-40b8-bc57-cbe49e1de55c.jpg.296x216.jpg', '东城华庭 精装复式公寓 地铁五号线', '泰景花园东城华庭  | 1室1厅 | 47.4平米 | 东 | 精装 | 无电梯', '中楼层(共8层)2006年建塔楼  -  区府', '110万', '单价23207元/平米')
('https://image1.ljcdn.com/440100-inspection/4d34d39e-1e5f-445f-acdd-c5b1d1a536c4.jpg.296x216.jpg', '金碧领秀国际 方正大三房 单边位无遮挡', '金碧领秀国际  | 3室1厅 | 110.51平米 | 北 | 精装 | 有电梯', '高楼层(共33层)2007年建塔楼  -  区府', '420万', '单价38006元/平米')
('https://image1.ljcdn.com/440100-inspection/f9d10e79-82ea-4a80-8a47-80e17a8fdfa7.jpg.296x216.jpg', '金碧世纪花园 2室2厅 290万', '金碧世纪花园  | 2室2厅 | 71.97平米 | 北 | 精装 | 有电梯', '高楼层(共17层)2004年建塔楼  -  区府', '290万', '单价40295元/平米')
('https://image1.ljcdn.com/440100-inspection/07f6374c-43d3-4094-8908-d442951896f8.jpg.296x216.jpg', '敏捷广场复式四房  户型方正 绿化环境好', '萝岗敏捷广场  | 4室2厅 | 102.01平米 | 西南 | 毛坯', '低楼层(共18层)塔楼  -  科学城', '180万', '单价17646元/平米')
('https://image1.ljcdn.com/440100-inspection/3fcdfe50-bf42-4c7b-aabf-2f4174165750.jpg.296x216.jpg', '黄埔花园 3室2厅 500万', '黄埔花园  | 3室2厅 | 110.8平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2011年建塔楼  -  区府', '500万', '单价45127元/平米')
('https://image1.ljcdn.com/440100-inspection/6a2b8338-8871-45f1-af8f-92aef1333bab.jpg.296x216.jpg', '信达大厦 2室1厅 289万', '信达大厦  | 2室1厅 | 86.04平米 | 西 | 简装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  区府', '289万', '单价33590元/平米')
('https://image1.ljcdn.com/440100-inspection/9e3f1898-97f8-4a1c-8166-c91c3b34c48c.jpg.296x216.jpg', '泰景花园 3室2厅 400万', '泰景花园  | 3室2厅 | 103.68平米 | 南 | 其他 | 有电梯', '高楼层(共8层)2006年建塔楼  -  区府', '400万', '单价38581元/平米')
('https://image1.ljcdn.com/440100-inspection/e5a5b01b-c0c1-41af-8692-e8ac9caea6df.jpg.296x216.jpg', '格局方正  交通便利   通风采光好  装修好', '金碧世纪花园  | 3室2厅 | 99.63平米 | 南 | 简装 | 有电梯', '高楼层(共17层)2004年建塔楼  -  区府', '450万', '单价45168元/平米')
('https://image1.ljcdn.com/440100-inspection/e3c4b2bc-45d2-4622-b40f-052726451071.jpg.296x216.jpg', '文船生活区西区 2室2厅 180万', '文船生活区西区  | 2室2厅 | 73.9平米 | 南 | 简装 | 无电梯', '低楼层(共8层)1999年建塔楼  -  区府', '180万', '单价24358元/平米')
('https://image1.ljcdn.com/440100-inspection/e02aefe1-2823-4a71-8307-e4db2a56c330.jpg.296x216.jpg', '中海誉城 业主自住 保养如图 无占户口', '中海誉城北苑  | 2室2厅 | 87.7平米 | 西南 | 其他 | 有电梯', '低楼层(共33层)塔楼  -  科学城', '250万', '单价28507元/平米')
('https://image1.ljcdn.com/440100-inspection/7b42c421-8e0b-4fbf-bde5-c6cca071a476.jpg.296x216.jpg', '墩美小区 南北对流 格局方正 采光好', '墩美小区  | 2室1厅 | 70.66平米 | 北 | 其他 | 无电梯', '低楼层(共9层)1997年建塔楼  -  开发区', '162万', '单价22927元/平米')
('https://image1.ljcdn.com/440100-inspection/8a44e6dd-3d9c-47f1-b55f-837242250570.jpg.296x216.jpg', '东港花园 3室2厅 350万', '东港花园  | 3室2厅 | 92.79平米 | 南 北 | 其他 | 有电梯', '高楼层(共24层)2013年建塔楼  -  区府', '350万', '单价37720元/平米')
('https://image1.ljcdn.com/440100-inspection/f2eaed74-aef5-4de8-983a-9725c4462c97.jpg.296x216.jpg', '大沙地西路5号大院 2室2厅 260万', '大沙地西路5号大院  | 2室2厅 | 76.72平米 | 东南 | 精装', '低楼层(共6层)板楼  -  区府', '260万', '单价33890元/平米')
('https://image1.ljcdn.com/440100-inspection/c7201673-33d2-4f91-adf4-5bb985d9ebab.jpg.296x216.jpg', '新净装修 安静', '墩美小区  | 2室1厅 | 77平米 | 东 | 简装 | 无电梯', '中楼层(共9层)1997年建塔楼  -  开发区', '136万', '单价17663元/平米')
('https://image1.ljcdn.com/440100-inspection/3ee4281b-c40b-438b-bb30-e70dd0998e8d.jpg.296x216.jpg', '阀门厂宿舍 叁房一厅 交通方便 采光通透', '阀门厂宿舍  | 3室2厅 | 92.3平米 | 西南 | 简装', '低楼层(共3层)板楼  -  区府', '200万', '单价21669元/平米')
('https://image1.ljcdn.com/440100-inspection/8d3886e3-8362-421c-b12a-c104613ca27f.jpg.296x216.jpg', '金碧世纪花园 第五期 望花园', '金碧世纪花园  | 3室2厅 | 129.72平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2004年建塔楼  -  区府', '570万', '单价43941元/平米')
('https://image1.ljcdn.com/440100-inspection/0450e766-87aa-4e8c-9419-aba92ed49b26.jpg.296x216.jpg', '富域尚品居 电梯中楼层 南向精装两房 户型方正', '富域尚品居  | 2室1厅 | 67平米 | 东南 | 精装 | 有电梯', '中楼层(共17层)2009年建塔楼  -  开发区', '200万', '单价29851元/平米')
('https://image1.ljcdn.com/440100-inspection/c0538ccb-efa3-4e6b-b22c-4d0ee3f2de00.jpg.296x216.jpg', '万科城市花园 三房 东南向 望花园', '万科城市花园  | 3室2厅 | 106平米 | 东南 | 其他 | 有电梯', '低楼层(共11层)2003年建塔楼  -  区府', '430万', '单价40567元/平米')
('https://image1.ljcdn.com/440100-inspection/7459f38d-ee9e-423a-a80c-2b181c7b259d.jpg.296x216.jpg', '怡港花园 电梯两房 户型方正', '怡港花园  | 2室2厅 | 87平米 | 西北 | 精装 | 有电梯', '高楼层(共24层)1999年建塔楼  -  区府', '390万', '单价44828元/平米')
('https://image1.ljcdn.com/440100-inspection/c1b6afe3-e452-4fc7-adcf-a4c2890d33da.jpg.296x216.jpg', '金碧世纪花园 中楼层 精装修', '金碧世纪花园  | 2室2厅 | 69平米 | 北 | 其他 | 有电梯', '低楼层(共32层)2004年建塔楼  -  区府', '260万', '单价37682元/平米')
('https://image1.ljcdn.com/440100-inspection/7da9bb61-4cdc-4375-be26-ad1917c86093.jpg.296x216.jpg', '黄埔花园 北向三房 户型方正', '黄埔花园  | 3室2厅 | 91.5平米 | 北 | 精装 | 有电梯', '高楼层(共30层)2011年建塔楼  -  区府', '410万', '单价44809元/平米')
('https://image1.ljcdn.com/440100-inspection/deda311e-3ddc-49c6-91db-285d98b9f843.jpg.296x216.jpg', '金逸雅居 格局方正五房', '金逸雅居  | 5室2厅 | 350平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2006年建塔楼  -  区府', '1300万', '单价37143元/平米')
('https://image1.ljcdn.com/440100-inspection/28ad8198-176b-4c4b-804d-48d4262fb3fc.jpg.296x216.jpg', '海关大院 2房1厅 320万元', '海关大院  | 2室1厅 | 90平米 | 北 | 精装 | 无电梯', '中楼层(共9层)1998年建塔楼  -  区府', '315万', '单价35000元/平米')
('https://image1.ljcdn.com/440100-inspection/d91ae88f-b58a-45b8-b158-f8db619f782b.jpg.296x216.jpg', '祥辉苑星座 电梯俩房 楼龄新 配套成熟', '祥辉苑  | 2室2厅 | 71.24平米 | 北 | 精装 | 有电梯', '中楼层(共19层)塔楼  -  区府', '273万', '单价38322元/平米')
