('https://image1.ljcdn.com/440100-inspection/ecd5e07c-7366-49a6-9dad-f038f17b543f.JPG.296x216.jpg', '富力金港城 精装双证四房', '富力金港城  | 4室2厅 | 80.92平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '105万', '单价12976元/平米')
('https://image1.ljcdn.com/440100-inspection/9b416e78-edb7-4668-be9f-c73258b188a2.JPG.296x216.jpg', '天马河西岸 3室2厅 180万', '天马河西岸  | 3室2厅 | 90.87平米 | 东南 | 其他', '中楼层(共18层)塔楼  -  铁路西', '180万', '单价19809元/平米')
('https://image1.ljcdn.com/440100-inspection/f3183562-6360-490c-ae1c-b80b7f8b80ea.JPG.296x216.jpg', '居乐锦城 套三出售 新装修 采光好', '雅居乐锦城花语集  | 3室1厅 | 100.26平米 | 北 | 精装 | 有电梯', '中楼层(共27层)2008年建塔楼  -  铁路西', '215万', '单价21445元/平米')
('https://image1.ljcdn.com/440100-inspection/2b6da766-11ef-4a83-a6b7-5a42940e6dd3.JPG.296x216.jpg', '云珠花园 2室2厅 200万', '云珠花园  | 2室2厅 | 69.88平米 | 东 | 其他 | 有电梯', '高楼层(共18层)2005年建塔楼  -  旧区', '200万', '单价28621元/平米')
('https://image1.ljcdn.com/440100-inspection/9f5432f2-fc58-4541-9946-e87cd58cf788.JPG.296x216.jpg', '雅宝新城 配套成熟  格局正', '雅宝新城名门世家  | 3室2厅 | 141平米 | 西北 | 其他 | 有电梯', '中楼层(共29层)2012年建塔楼  -  狮岭', '282万', '单价20000元/平米')
('https://image1.ljcdn.com/440100-inspection/4b3c9747-3727-4943-9b52-ab9e43f68019.jpg.296x216.jpg', '双赢如家公寓 1室0厅 32万', '双赢如家公寓  | 1室0厅 | 25.53平米 | 东 | 其他', '高楼层(共9层)塔楼  -  铁路西', '32万', '单价12535元/平米')
('https://image1.ljcdn.com/440100-inspection/e568eaad-67be-4f1c-ab47-c9bfc7d35190.JPG.296x216.jpg', '精装双证四房  望花园   环境优美', '富力金港城  | 4室2厅 | 100.4平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '135万', '单价13447元/平米')
('https://image1.ljcdn.com/440100-inspection/ff97d767-03fc-4c3a-875d-c9833eb16606.JPG.296x216.jpg', '路劲二期 毛坯大三房带车位 满2年 不靠铁路', '路劲隽悦豪庭二期三期  | 3室2厅 | 123.75平米 | 南 | 其他', '中楼层(共10层)塔楼  -  旧区', '270万', '单价21819元/平米')
('https://image1.ljcdn.com/440100-inspection/465078eb-f956-4273-b239-48a32304277d.jpg.296x216.jpg', '嘉逸华庭 电梯2房 带装修', '嘉逸华庭  | 2室2厅 | 81.78平米 | 西南 | 简装 | 有电梯', '中楼层(共11层)2005年建塔楼  -  铁路西', '160万', '单价19565元/平米')
('https://image1.ljcdn.com/440100-inspection/19dec90e-1ca5-4905-8149-bed2790fc27d.JPG.296x216.jpg', '俊怡御景花园 4室2厅 290万', '俊怡御景花园  | 4室2厅 | 150.46平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2009年建塔楼  -  旧区', '290万', '单价19275元/平米')
('https://image1.ljcdn.com/440100-inspection/034004ab-df03-45d7-8efd-c5e3695da75e.jpg.296x216.jpg', '富力金港城 1室1厅 45万', '富力金港城  | 1室1厅 | 42.36平米 | 北 | 其他 | 有电梯', '高楼层(共19层)塔楼  -  花东镇', '45万', '单价10624元/平米')
('https://image1.ljcdn.com/440100-inspection/71d06bc2-1eba-4d92-9c55-ea27faac3062.JPG.296x216.jpg', '保利城花园 精装三房 诚心出售', '保利城花园海德公园  | 3室2厅 | 101.47平米 | 南 | 精装 | 有电梯', '高楼层(共26层)塔楼  -  新区', '195万', '单价19218元/平米')
('https://image1.ljcdn.com/440100-inspection/33f42400-cef1-4347-8d68-0c8db3b46734.JPG.296x216.jpg', '万科天景花园 2室2厅 188万', '万科天景花园  | 2室2厅 | 80.17平米 | 西南 | 其他 | 有电梯', '低楼层(共31层)2006年建塔楼  -  铁路西', '188万', '单价23451元/平米')
('https://image1.ljcdn.com/440100-inspection/eec758d9-4a75-487f-ad87-0d91d265f2e3.JPG.296x216.jpg', '雅宝新城 标准三房 带装修 看房方便', '雅宝新城  | 3室2厅 | 115.83平米 | 南 | 精装', '高楼层(共12层)塔楼  -  狮岭', '198万', '单价17095元/平米')
('https://image1.ljcdn.com/440100-inspection/e562c86d-2edf-438b-8078-5331b7fd957a.JPG.296x216.jpg', '富力金港城 3室2厅 158万', '富力金港城  | 3室2厅 | 99.61平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2013年建塔楼  -  花东镇', '158万', '单价15862元/平米')
('https://image1.ljcdn.com/440100-inspection/aa08afee-5de5-4d52-819a-4394827f52e4.JPG.296x216.jpg', '雅宝新城 3室2厅 165万', '雅宝新城  | 3室2厅 | 116平米 | 南 | 其他', '高楼层(共7层)塔楼  -  狮岭', '165万', '单价14225元/平米')
('https://image1.ljcdn.com/440100-inspection/d6323d09-fecb-4e1a-9fc1-870d67d0eed4.JPG.296x216.jpg', '雅居乐晋城 花漾集毛坯3房 低楼层望花园 景色好', '雅居乐锦城花漾集  | 3室2厅 | 94.93平米 | 北 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  铁路西', '200万', '单价21069元/平米')
('https://image1.ljcdn.com/440100-inspection/2fd29978-5066-48a4-bf7d-7ba4fa36fb01.JPG.296x216.jpg', '富力金港城 3室2厅 160万', '富力金港城  | 3室2厅 | 99.96平米 | 北 | 其他 | 有电梯', '低楼层(共11层)2010年建塔楼  -  花东镇', '160万', '单价16007元/平米')
('https://image1.ljcdn.com/440100-inspection/e38d803b-ec9a-462f-9cc9-bad9f042e294.jpg.296x216.jpg', '云峰花园一期，满两年，随时看房', '云峰花园1期  | 3室1厅 | 128.51平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)塔楼  -  旧区', '262万', '单价20388元/平米')
('https://image1.ljcdn.com/440100-inspection/51529930-c415-430d-9ccb-6aed67e084cd.JPG.296x216.jpg', '雅宝新城 宽敞三房 带子母车位', '雅宝新城英伦世家  | 3室2厅 | 150平米 | 西南 | 其他 | 有电梯', '高楼层(共20层)2012年建塔楼  -  狮岭', '280万', '单价18667元/平米')
('https://image1.ljcdn.com/440100-inspection/b625fb00-d35c-44ce-868c-9fcb6ee222b9.JPG.296x216.jpg', '富力金港城 双证4房户型  东南向', '富力金港城  | 4室2厅 | 73.21平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)2010年建塔楼  -  花东镇', '110万', '单价15026元/平米')
('https://image1.ljcdn.com/440100-inspection/5549f5b1-fa86-47c3-97d2-06e31dac45b4.JPG.296x216.jpg', '富力金港城 双证4房户型  东南向', '富力金港城  | 4室2厅 | 57.79平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)2010年建塔楼  -  花东镇', '80万', '单价13844元/平米')
('https://image1.ljcdn.com/440100-inspection/b8709e60-4083-4b29-ae88-a28120d0e9a9.jpg.296x216.jpg', '骏威锦东花园 南向 舒适三房 格局好', '骏威锦东花园  | 3室2厅 | 99.62平米 | 南 | 毛坯 | 有电梯', '低楼层(共22层)2012年建塔楼  -  旧区', '308万', '单价30918元/平米')
('https://image1.ljcdn.com/440100-inspection/18afeca6-750a-42fe-a08a-a61f752cd693.JPG.296x216.jpg', '五洲花园 3房2厅步梯楼 南北对流简单装', '五洲花园  | 3室2厅 | 71.48平米 | 南 北 | 简装', '中楼层(共8层)塔楼  -  旧区', '110万', '单价15389元/平米')
('https://image1.ljcdn.com/440100-inspection/8cd0d2c8-11e9-4bea-83aa-794097741e8e.JPG.296x216.jpg', '祈福生活无限 实用四房 户型方正', '祈福生活无限  | 4室2厅 | 138.95平米 | 北 | 其他 | 有电梯', '高楼层(共23层)2010年建塔楼  -  旧区', '365万', '单价26269元/平米')
('https://image1.ljcdn.com/440100-inspection/b69bf299-0cf9-43de-947c-8ab9fb887ff2.jpg.296x216.jpg', '祈福辉煌台 3室2厅 220万', '祈福辉煌台  | 3室2厅 | 110.19平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2007年建塔楼  -  铁路西', '220万', '单价19966元/平米')
('https://image1.ljcdn.com/440100-inspection/e241ad6f-c873-4d88-b110-21dd9519cc96.JPG.296x216.jpg', '保利高尔夫郡 电梯高楼 精装三房', '保利高尔夫郡绿韵街  | 3室2厅 | 115平米 | 南 | 其他', '高楼层(共31层)塔楼  -  新区', '232万', '单价20174元/平米')
('https://image1.ljcdn.com/440100-inspection/97ac5ee6-09dd-47b8-b90e-6b3288fac25d.JPG.296x216.jpg', '停车方便  交通便利 购物方便 环境卫生好', '富丽花园  | 2室2厅 | 59.55平米 | 南 | 其他 | 无电梯', '高楼层(共9层)2001年建塔楼  -  铁路西', '85万', '单价14274元/平米')
('https://image1.ljcdn.com/440100-inspection/bd0b5b70-23a9-41f7-9a30-6583d40ab680.JPG.296x216.jpg', '富力金港城 北向单间 电梯高层', '富力金港城  | 1室0厅 | 44.56平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2013年建塔楼  -  花东镇', '68万', '单价15261元/平米')
('https://image1.ljcdn.com/440100-inspection/3f3b2401-3e9c-456e-bf4a-e2ecf3f0f037.jpg.296x216.jpg', '宝铼雅居 格局好 小区环境好 采光不错', '宝铼雅居  | 2室2厅 | 89平米 | 东北 | 其他 | 有电梯', '高楼层(共10层)2013年建塔楼  -  新区', '150万', '单价16854元/平米')
('https://image1.ljcdn.com/440100-inspection/835748d8-493d-42f7-9690-755600bff761.jpg.296x216.jpg', '富力金港城 精美双证4房 电梯小高层', '富力金港城  | 4室2厅 | 130.53平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2010年建塔楼  -  花东镇', '192万', '单价14710元/平米')
('https://image1.ljcdn.com/440100-inspection/25a433c8-e22c-41a5-a698-943aac19b099.JPG.296x216.jpg', '保利城花园海德公园 3室2厅 176万', '保利城花园海德公园  | 3室2厅 | 85.46平米 | 南 | 其他 | 有电梯', '中楼层(共26层)塔楼  -  新区', '176万', '单价20595元/平米')
('https://image1.ljcdn.com/440100-inspection/bfd1c41d-5240-4b6d-8493-60911490ae38.JPG.296x216.jpg', '宝华路 顶楼四房出售', '宝华路  | 4室2厅 | 138平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  旧区', '165万', '单价11957元/平米')
('https://image1.ljcdn.com/440100-inspection/eabd7076-59b7-48b0-b367-7bf7d475dbb6.JPG.296x216.jpg', '豪利花园三期 东南向望花园 精装', '豪利花园  | 3室2厅 | 97.64平米 | 南 | 简装 | 有电梯', '高楼层(共15层)2002年建塔楼  -  新区', '226万', '单价23147元/平米')
('', '花都雅居乐 3房2厅 格局方正 复式', '雅居乐锦城花语集  | 3室2厅 | 101平米 | 南 | 其他 | 有电梯', '高楼层(共27层)2008年建塔楼  -  铁路西', '250万', '单价24753元/平米')
('https://image1.ljcdn.com/440100-inspection/587c7afc-c283-4a33-921a-773f4dd4633f.JPG.296x216.jpg', '豪利花园 3室2厅 230万', '豪利花园  | 3室2厅 | 97平米 | 北 | 精装 | 有电梯', '中楼层(共15层)2002年建塔楼  -  新区', '230万', '单价23712元/平米')
('https://image1.ljcdn.com/440100-inspection/9821f78f-1c52-4e3b-8f1c-502a566f903e.JPG.296x216.jpg', '富庄庭 3室2厅 230万', '富庄庭  | 3室2厅 | 95.92平米 | 南 | 其他 | 有电梯', '低楼层(共20层)塔楼  -  旧区', '230万', '单价23979元/平米')
('https://image1.ljcdn.com/440100-inspection/ea76bb89-4886-4bd3-8bc7-4a4792738789.JPG.296x216.jpg', '雅居乐锦城 舒适两房 满两年', '雅居乐锦城花语集  | 2室2厅 | 81.03平米 | 南 | 其他 | 有电梯', '中楼层(共25层)2008年建塔楼  -  铁路西', '180万', '单价22214元/平米')
('https://image1.ljcdn.com/440100-inspection/8c35b16b-11ff-4f0e-b695-da748c3338f7.JPG.296x216.jpg', '富力金港城 3室2厅 185万', '富力金港城  | 3室2厅 | 99平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2012年建塔楼  -  花东镇', '185万', '单价18687元/平米')
('https://image1.ljcdn.com/440100-inspection/0026783a-1a10-4710-9a31-c7df7424b6bb.JPG.296x216.jpg', '城央御景 四房南向带装修', '城央御景  | 4室2厅 | 137平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2012年建塔楼  -  铁路西', '268万', '单价19563元/平米')
('https://image1.ljcdn.com/440100-inspection/cfe8529a-62e2-449a-a913-62e5a79879fb.JPG.296x216.jpg', '富力金港城 2室2厅 130万', '富力金港城  | 2室2厅 | 83.34平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2013年建塔楼  -  花东镇', '130万', '单价15599元/平米')
('https://image1.ljcdn.com/440100-inspection/41d078cf-5eec-4599-b22c-737ce6f622d8.JPG.296x216.jpg', '建设北路 3室2厅 80万', '建设北路  | 3室2厅 | 82.57平米 | 东南 | 简装', '高楼层(共7层)板楼  -  旧区', '80万', '单价9689元/平米')
('https://image1.ljcdn.com/440100-inspection/f6f2bf14-6f07-4e35-8db1-b17d1bbb2f54.JPG.296x216.jpg', '合和新城 1室1厅 158万', '合和新城  | 1室1厅 | 58.11平米 | 北 | 毛坯 | 有电梯', '低楼层(共15层)2011年建塔楼  -  旧区', '158万', '单价27190元/平米')
('https://image1.ljcdn.com/440100-inspection/da37c589-54c1-4ff3-b053-6e9fc93060d5.JPG.296x216.jpg', '楼层好视野宽阔，阳光充足，配套设施齐全', '富力金港城  | 3室2厅 | 97.07平米 | 北 | 精装 | 有电梯', '高楼层(共9层)2012年建塔楼  -  花东镇', '160万', '单价16483元/平米')
('https://image1.ljcdn.com/440100-inspection/f3f051bf-5eab-4a6f-b2db-0ae44ab8f667.JPG.296x216.jpg', '雅宝新城亚瑟公馆 满两年送家具家电精致装修南北对流', '雅宝新城亚瑟公馆  | 2室2厅 | 94.29平米 | 北 | 精装 | 有电梯', '中楼层(共19层)2012年建塔楼  -  狮岭', '175万', '单价18560元/平米')
('https://image1.ljcdn.com/440100-inspection/4b1441b5-8dad-4e1d-86e1-63e07d3fe3a8.JPG.296x216.jpg', '嘉逸华庭 2室2厅 165万', '嘉逸华庭  | 2室2厅 | 82.56平米 | 西北 | 其他 | 有电梯', '中楼层(共11层)2005年建塔楼  -  铁路西', '165万', '单价19986元/平米')
('https://image1.ljcdn.com/440100-inspection/a752c9bc-7a12-4e24-9962-52e5ec989cf3.JPG.296x216.jpg', '富力金港城 精装两房 户型方正实用 客厅出阳台 绿化好', '富力金港城  | 2室2厅 | 78.7平米 | 北 | 其他 | 有电梯', '中楼层(共11层)2013年建塔楼  -  花东镇', '122万', '单价15502元/平米')
('https://image1.ljcdn.com/440100-inspection/ec5dd9df-bbed-4e2a-ab9c-3cf0efff73de.JPG.296x216.jpg', '富力金港城 2室2厅 125万', '富力金港城  | 2室2厅 | 83.15平米 | 北 | 其他 | 有电梯', '低楼层(共11层)2014年建塔楼  -  花东镇', '125万', '单价15034元/平米')
('https://image1.ljcdn.com/440100-inspection/87f006d7-3dbe-4d7b-98d2-dcf8a9f92e8b.JPG.296x216.jpg', '富力金港城南向电梯精装三房 高层视野开阔户型方正', '富力金港城  | 3室2厅 | 93.27平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2013年建塔楼  -  花东镇', '150万', '单价16083元/平米')
('https://image1.ljcdn.com/440100-inspection/d72b385f-0852-4203-965d-e5368b7206f4.JPG.296x216.jpg', '保利城花园 精装3房出售 格局方正', '保利城花园尼曼玫瑰园  | 3室2厅 | 97.32平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)塔楼  -  新区', '183万', '单价18804元/平米')
('https://image1.ljcdn.com/440100-inspection/b598428d-5a2a-461d-808d-47b985c3f833.JPG.296x216.jpg', '【近9号线】业主购置新房 随时看房，签约', '万科天景花园  | 3室2厅 | 94.06平米 | 南 北 | 其他 | 有电梯', '高楼层(共21层)2006年建塔楼  -  铁路西', '220万', '单价23390元/平米')
('https://image1.ljcdn.com/440100-inspection/d2f4b9d3-1aeb-4a93-bf33-b04ea30786b9.JPG.296x216.jpg', '雅居乐锦城花漾集 2室1厅 166万', '雅居乐锦城花漾集  | 2室1厅 | 83.67平米 | 东北 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  铁路西', '166万', '单价19840元/平米')
('https://image1.ljcdn.com/440100-inspection/5c70f8e4-7c91-4869-943c-0b01a104a749.JPG.296x216.jpg', '富力金港城 精装电梯两房 望花园户型方正', '富力金港城  | 2室2厅 | 82.48平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2013年建塔楼  -  花东镇', '120万', '单价14549元/平米')
('https://image1.ljcdn.com/440100-inspection/9bba5e23-a5ec-42b9-8e45-ce18e9821f41.JPG.296x216.jpg', '富力金港城 电梯精装 南向', '富力金港城  | 3室2厅 | 98.84平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2014年建塔楼  -  花东镇', '160万', '单价16188元/平米')
('https://image1.ljcdn.com/440100-inspection/b00f10a2-e45a-435c-97a6-3132b51954dc.JPG.296x216.jpg', '学府南苑 毛坯4房 入户花园 证满2年', '云峰学府花园学府南苑  | 4室2厅 | 163.74平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2011年建塔楼  -  狮岭', '280万', '单价17101元/平米')
('https://image1.ljcdn.com/440100-inspection/6280d446-8561-43e5-ab41-e8a56f23ec0d.JPG.296x216.jpg', '雅居乐花冠集 大户型 南朝向 双阳台随时看房', '雅居乐锦城花冠集  | 5室2厅 | 195平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共31层)2008年建塔楼  -  铁路西', '400万', '单价20513元/平米')
('https://image1.ljcdn.com/440100-inspection/0ed654cd-347a-4c53-a8ac-b08e44385dc0.JPG.296x216.jpg', '【万科物业】9号线；精装大三居', '天马河国际公馆蓝色天马河  | 3室2厅 | 132平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2007年建塔楼  -  铁路西', '270万', '单价20455元/平米')
('https://image1.ljcdn.com/440100-inspection/a822185d-f72c-427d-bbf0-95ffb29397d8.jpg.296x216.jpg', '经理推荐；北站地铁口刚需两房，产权够二，仅售175万', '祈福万景峰  | 2室2厅 | 77.39平米 | 北 | 其他 | 有电梯', '低楼层(共28层)塔楼  -  铁路西', '175万', '单价22613元/平米')
('https://image1.ljcdn.com/440100-inspection/4c7851e4-df94-4daf-8989-2d555eff2766.jpg.296x216.jpg', '云峰学府，满2年', '云峰学府花园学府南苑  | 3室2厅 | 110.6平米 | 东南 | 简装', '高楼层(共18层)塔楼  -  狮岭', '214万', '单价19350元/平米')
('https://image1.ljcdn.com/440100-inspection/2c8cf7d3-c27c-4593-bd38-e217932aa5b8.jpg.296x216.jpg', '祈福辉煌台 南向三房', '祈福辉煌台  | 3室2厅 | 117平米 | 南 | 其他 | 有电梯', '高楼层(共28层)塔楼  -  铁路西', '235万', '单价20086元/平米')
('', '宝铼雅居 2室2厅 83万', '宝铼雅居  | 2室2厅 | 43.69平米 | 西南 | 其他', '高楼层(共14层)2013年建塔楼  -  新区', '83万', '单价18998元/平米')
('https://image1.ljcdn.com/440100-inspection/4cde8329-d4a9-4192-b1f6-09462e67ac1f.JPG.296x216.jpg', '雅居乐锦城花漾集实用两房', '雅居乐锦城花漾集  | 2室2厅 | 84.49平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  铁路西', '175万', '单价20713元/平米')
('https://image1.ljcdn.com/440100-inspection/75098349-18a5-4cd7-8dce-8f55ea7d60e5.JPG.296x216.jpg', '银燕大厦，中层南向，视野好，采光好。', '花都银燕大厦  | 3室2厅 | 141.31平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2003年建塔楼  -  旧区', '298万', '单价21089元/平米')
('https://image1.ljcdn.com/440100-inspection/aed6a73b-ca10-49f4-9a2d-714e3a540d09.JPG.296x216.jpg', '富力金港城 南向一房一厅 电梯高层', '富力金港城  | 1室1厅 | 49.05平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2012年建塔楼  -  花东镇', '90万', '单价18349元/平米')
('https://image1.ljcdn.com/440100-inspection/f7ab218a-cc94-4a17-8364-b8b0fd0cd0c6.JPG.296x216.jpg', '嘉逸华庭 2室2厅 160万', '嘉逸华庭  | 2室2厅 | 80.17平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2005年建塔楼  -  铁路西', '160万', '单价19958元/平米')
('https://image1.ljcdn.com/440100-inspection/d93145aa-ed5b-4362-93ad-90429c72e5c1.jpg.296x216.jpg', '富力金港城 南向小3房 装修保养好', '富力金港城  | 3室2厅 | 92.83平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建塔楼  -  花东镇', '140万', '单价15082元/平米')
('https://image1.ljcdn.com/440100-inspection/29677e31-71e5-4702-972b-aa8b42bca670.jpg.296x216.jpg', '富力金港城 精装南向2房2厅 125万元', '富力金港城  | 2室2厅 | 84平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建塔楼  -  花东镇', '125万', '单价14881元/平米')
('https://image1.ljcdn.com/440100-inspection/88d792c7-9eac-4f1b-a09e-1571502351f6.jpg.296x216.jpg', '富力金港城 2房2厅 110万元', '富力金港城  | 2室2厅 | 79平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2013年建塔楼  -  花东镇', '110万', '单价13925元/平米')
('https://image1.ljcdn.com/440100-inspection/f6d7353a-1d39-4cca-a8b9-b247293e2865.JPG.296x216.jpg', '万科天景花园 3室2厅 220万', '万科天景花园  | 3室2厅 | 89.73平米 | 东南 南 北 | 简装 | 有电梯', '中楼层(共21层)2006年建塔楼  -  铁路西', '220万', '单价24518元/平米')
('https://image1.ljcdn.com/440100-inspection/6c36c153-0bf5-400a-8feb-b76e678bf744.JPG.296x216.jpg', '富力金港城，精装两房，双阳台，电梯高层', '富力金港城  | 2室2厅 | 84.22平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2013年建塔楼  -  花东镇', '140万', '单价16624元/平米')
('https://image1.ljcdn.com/440100-inspection/31d93bb0-7e71-49e8-9d23-1cf1e4a97b79.JPG.296x216.jpg', '花园小区，环境优美，交通便利，人车分流', '豪逸名苑  | 3室2厅 | 90.45平米 | 北 | 其他 | 有电梯', '高楼层(共18层)塔楼  -  铁路西', '190万', '单价21007元/平米')
('https://image1.ljcdn.com/440100-inspection/6ee614ca-5f13-406a-9361-e4e99714ba04.JPG.296x216.jpg', '朗庭雅居 三房两厅精装 9号线花果山公园', '朗庭雅居  | 3室2厅 | 90平米 | 东南 | 其他 | 有电梯', '高楼层(共11层)塔楼  -  旧区', '215万', '单价23889元/平米')
('https://image1.ljcdn.com/440100-inspection/f29017b4-d7bb-4ad3-8f58-bfa279a93f93.JPG.296x216.jpg', '狮峰公馆 3室2厅 231万', '狮峰公馆  | 3室2厅 | 121.63平米 | 南 | 其他', '中楼层(共16层)塔楼  -  铁路西', '231万', '单价18993元/平米')
('https://image1.ljcdn.com/440100-inspection/86d8cfcb-aeb5-43c6-84b5-d39f60787ace.jpg.296x216.jpg', '南航花园 2室2厅 320万', '南航花园  | 2室2厅 | 137平米 | 北 | 其他 | 有电梯', '高楼层(共12层)2002年建塔楼  -  旧区', '320万', '单价23358元/平米')
('https://image1.ljcdn.com/440100-inspection/641ef160-b574-496e-8364-87bde0579b6f.JPG.296x216.jpg', '朗悦君廷 3室1厅 200万', '朗悦君廷  | 3室1厅 | 92.94平米 | 东南 | 简装 | 有电梯', '中楼层(共17层)2007年建塔楼  -  新区', '200万', '单价21520元/平米')
('https://image1.ljcdn.com/440100-inspection/28d423d5-f383-4011-9b41-e0008c478571.JPG.296x216.jpg', '双赢如家公寓 1室1厅 55万', '双赢如家公寓  | 1室1厅 | 38.41平米 | 北 | 其他', '高楼层(共9层)塔楼  -  铁路西', '55万', '单价14320元/平米')
('https://image1.ljcdn.com/440100-inspection/1f3e8326-3550-44b5-8658-6a89fa9d5d15.jpg.296x216.jpg', '富力金港城 精装公寓两房', '富力金港城  | 2室2厅 | 84平米 | 南 | 其他 | 有电梯', '中楼层(共19层)塔楼  -  花东镇', '75万', '单价8929元/平米')
('https://image1.ljcdn.com/440100-inspection/eec35b91-5387-4a17-929c-035bea34c4ba.jpg.296x216.jpg', '富力金港城 精装修 公寓2房 北向', '富力金港城  | 2室2厅 | 77.94平米 | 北 | 其他 | 有电梯', '低楼层(共19层)塔楼  -  花东镇', '72万', '单价9238元/平米')
('https://image1.ljcdn.com/440100-inspection/f098ba38-0a98-4041-ba4a-64de0633fc7b.JPG.296x216.jpg', '富力金港城 4室2厅 235万', '富力金港城  | 4室2厅 | 141.89平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '235万', '单价16563元/平米')
('https://image1.ljcdn.com/440100-inspection/f6e52261-d185-4452-b330-d40e8b481308.JPG.296x216.jpg', '路劲隽悦豪庭二期三期 4室2厅 310万', '路劲隽悦豪庭二期三期  | 4室2厅 | 158.58平米 | 南 | 其他 | 有电梯', '低楼层(共15层)2013年建塔楼  -  旧区', '310万', '单价19549元/平米')
('https://image1.ljcdn.com/440100-inspection/b508680a-3388-4962-9d83-6a4d208f2249.JPG.296x216.jpg', '精装双证四房  望花园   环境优美', '富力金港城  | 4室2厅 | 66.71平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '85万', '单价12742元/平米')
('https://image1.ljcdn.com/440100-inspection/fd42858b-bc4b-4a12-84e9-cae760463b7c.JPG.296x216.jpg', '金都花园 3室2厅 148万', '金都花园  | 3室2厅 | 98.81平米 | 北 | 其他 | 无电梯', '中楼层(共9层)1995年建塔楼  -  铁路西', '148万', '单价14979元/平米')
('https://image1.ljcdn.com/440100-inspection/e2ab1851-d497-4932-bc22-590374b3b8b9.JPG.296x216.jpg', '雅居乐锦城花锦集 4室2厅 360万', '雅居乐锦城花锦集  | 4室2厅 | 149.19平米 | 东南 | 其他 | 有电梯', '高楼层(共26层)2008年建塔楼  -  铁路西', '360万', '单价24131元/平米')
('https://image1.ljcdn.com/440100-inspection/467a9116-7629-4385-97cb-2e231aa3d8e9.JPG.296x216.jpg', '豪利花园 精装三房 户型方正 南向望花园 采光好', '豪利花园  | 3室2厅 | 101.32平米 | 西南 | 精装 | 有电梯', '高楼层(共15层)2002年建塔楼  -  新区', '225万', '单价22207元/平米')
('https://image1.ljcdn.com/440100-inspection/524187e0-5633-450b-87d2-d566d17bfc66.jpg.296x216.jpg', '豪利花园 2室2厅 205万', '豪利花园  | 2室2厅 | 89.85平米 | 南 | 其他 | 有电梯', '高楼层(共12层)塔楼  -  新区', '205万', '单价22816元/平米')
('https://image1.ljcdn.com/440100-inspection/43f07686-f400-44b8-b626-76e1c70cf35c.JPG.296x216.jpg', '合景天湖峰境 7室3厅 700万', '合景天湖峰境   | 独栋别墅 | 7室3厅 | 303.46平米 | 南 | 其他 | 无电梯', '3层暂无数据  -  北兴镇', '700万', '单价23068元/平米')
('https://image1.ljcdn.com/440100-inspection/8104d0be-d738-43d9-9666-43eccae1f1c5.JPG.296x216.jpg', '富力金港城 精装修电梯 采光通风', '富力金港城  | 5室2厅 | 170.87平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '270万', '单价15802元/平米')
('https://image1.ljcdn.com/440100-inspection/cf500275-3829-458b-83df-d688da039dd8.JPG.296x216.jpg', '建设北路 3室1厅 120万', '建设北路  | 3室1厅 | 98平米 | 北 | 其他 | 无电梯', '低楼层(共9层)塔楼  -  旧区', '120万', '单价12245元/平米')
