('https://image1.ljcdn.com/440100-inspection/5c157d5b-f36a-4697-9ea4-009fa6a0102d.JPG.296x216.jpg', '鸿福花园 3室2厅 200万', '鸿福花园  | 3室2厅 | 95平米 | 南 北 | 简装 | 无电梯', '中楼层(共8层)1996年建塔楼  -  市桥', '200万', '单价21053元/平米')
('https://image1.ljcdn.com/440100-inspection/100cb25d-856b-448b-85f6-1add65f81f94.jpg.296x216.jpg', '庄士映碟蓝湾二期 带装修 南北对流大四房', '庄士映蝶蓝湾二期  | 4室2厅 | 139.71平米 | 南 北 | 简装 | 有电梯', '低楼层(共17层)塔楼  -  石楼镇', '305万', '单价21831元/平米')
('https://image1.ljcdn.com/440100-inspection/34c0fd3e-5643-4148-a097-658460439e16.jpg.296x216.jpg', '康裕园小区 中间楼层 南北对流 采光明亮无遮挡', '康裕园  | 4室2厅 | 139.3平米 | 南 | 精装 | 无电梯', '中楼层(共7层)1993年建塔楼  -  市桥', '380万', '单价27280元/平米')
('https://image1.ljcdn.com/440100-inspection/1dd13841-460e-4377-9e1e-1fa6e581177c.jpg.296x216.jpg', '君华香柏广场华府 温馨单位房', '君华香柏广场华府  | 3室2厅 | 86.85平米 | 南 | 其他 | 有电梯', '高楼层(共32层)塔楼  -  沙湾', '265万', '单价30513元/平米')
('https://image1.ljcdn.com/440100-inspection/20b3825c-3bad-4c72-b09e-0d29426702e6.jpg.296x216.jpg', '金山谷四期 4室2厅 435万', '金山谷四期  | 4室2厅 | 110.78平米 | 南 北 | 精装 | 有电梯', '高楼层(共29层)2013年建塔楼  -  祈福', '435万', '单价39268元/平米')
('https://image1.ljcdn.com/440100-inspection/93c7c628-cfe2-46ff-8a22-e9d808e3d6be.jpg.296x216.jpg', '万科 复式3房出售', '万科金色城品  | 2室2厅 | 48平米 | 西北 | 毛坯 | 有电梯', '中楼层(共8层)2010年建塔楼  -  沙湾', '270万', '单价56250元/平米')
('https://image1.ljcdn.com/440100-inspection/b00bf68a-a5b2-46cc-b4ba-8d88c61306ae.JPG.296x216.jpg', '银苑大厦精致装修大三房诚意出售', '银苑大厦  | 3室2厅 | 135.9平米 | 南 | 精装 | 有电梯', '中楼层(共9层)1999年建塔楼  -  市桥', '338万', '单价24872元/平米')
('https://image1.ljcdn.com/440100-inspection/7d687615-3cc4-4801-b65b-fc1ad73b3073.JPG.296x216.jpg', '东华花园 复式4房2厅 精装修 南向通风', '东华花园  | 4室2厅 | 147.8平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  市桥东', '308万', '单价20839元/平米')
('https://image1.ljcdn.com/440100-inspection/7a5111bf-0dc9-460b-97a5-add674958137.JPG.296x216.jpg', '雅居乐君域公馆 2室2厅 268万', '雅居乐君域公馆  | 2室2厅 | 82.72平米 | 西南 | 其他 | 有电梯', '中楼层(共31层)塔楼  -  市桥', '268万', '单价32399元/平米')
('https://image1.ljcdn.com/440100-inspection/1f6fab12-f729-4be7-9a2c-787a0950fe05.jpg.296x216.jpg', '又一居 电梯3房 望园 省级教育配套', '东方花园又一居  | 3室2厅 | 124.5平米 | 南 | 其他 | 有电梯', '低楼层(共16层)2002年建塔楼  -  市桥', '375万', '单价30121元/平米')
('https://image1.ljcdn.com/440100-inspection/10bd374e-d695-4452-92c2-f6540e86a373.jpg.296x216.jpg', '君华香柏广场，诚信出售', '君华香柏御府  | 4室2厅 | 77.75平米 | 东南 | 毛坯', '中楼层(共33层)塔楼  -  沙湾', '300万', '单价38586元/平米')
('https://image1.ljcdn.com/440100-inspection/34aea5f9-ef36-4c81-b41d-1fef366a6354.jpg.296x216.jpg', '越秀可逸江畔 1室0厅 78万', '越秀可逸江畔  | 1室0厅 | 45.6平米 | 北 | 其他', '高楼层(共12层)板塔结合  -  沙湾', '78万', '单价17106元/平米')
('https://image1.ljcdn.com/440100-inspection/a431b12d-ad00-41f0-a8f6-1fa089b47a99.jpg.296x216.jpg', '电梯单位,业主有心卖', '君华香柏广场华府  | 3室2厅 | 98.62平米 | 南 | 其他', '中楼层(共6层)板楼  -  沙湾', '290万', '单价29406元/平米')
('https://image1.ljcdn.com/440100-inspection/d0f3f220-a454-4a87-bfb9-407764372c32.jpg.296x216.jpg', '祈福缤纷汇 2室2厅 322.6万', '祈福缤纷汇  | 2室2厅 | 76平米 | 东南 | 其他', '中楼层(共35层)塔楼  -  祈福', '322.6万', '单价42448元/平米')
('https://image1.ljcdn.com/440100-inspection/8cf2277e-9d61-4fcd-a372-3c5038d839ee.jpg.296x216.jpg', '天誉 三房南向单位  采光好', '亚运城天誉  | 3室2厅 | 126平米 | 南 | 其他', '低楼层(共32层)塔楼  -  亚运城', '340万', '单价26985元/平米')
('https://image1.ljcdn.com/440100-inspection/685975e5-bad0-4ef2-8bd8-fa79891844b8.JPG.296x216.jpg', '南向三房中间楼层景观好，三个房间朝南，光线充足。', '祈福新村翠怡居  | 3室2厅 | 101.55平米 | 南 | 精装 | 无电梯', '中楼层(共5层)1995年建板楼  -  祈福', '320万', '单价31512元/平米')
('https://image1.ljcdn.com/440100-inspection/13910ce3-1fae-4428-bfec-f69bb129e0dd.jpg.296x216.jpg', '富丽家园粤华楼 2室1厅 182万', '富丽家园粤华楼  | 2室1厅 | 70.8平米 | 南 | 其他 | 无电梯', '中楼层(共8层)1995年建塔楼  -  大石', '182万', '单价25707元/平米')
('https://image1.ljcdn.com/440100-inspection/062da61e-c162-42fd-82f7-6ebd2536463c.jpg.296x216.jpg', '华林居 方正四房 采光通风好 东南向', '丽江花园华林居  | 4室1厅 | 114.7平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)1996年建塔楼  -  南浦', '360万', '单价31387元/平米')
('https://image1.ljcdn.com/440100-inspection/dec73b4f-704a-4a82-a7dd-8d8330bb6a13.jpg.296x216.jpg', '如意花园 3室2厅 238万', '如意花园  | 3室2厅 | 101.8平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1993年建塔楼  -  洛溪', '238万', '单价23380元/平米')
('https://image1.ljcdn.com/440100-inspection/39c9c267-557f-4d22-bc63-3273091da094.jpg.296x216.jpg', '广州雅居乐花园雅逸庭 采光通风好', '广州雅居乐花园雅逸庭  | 4室2厅 | 152.3平米 | 东北 | 精装 | 有电梯', '中楼层(共11层)2010年建塔楼  -  雅居乐', '540万', '单价35457元/平米')
('https://image1.ljcdn.com/440100-inspection/b869b505-df8a-4f2b-a221-4f08760538ae.JPG.296x216.jpg', '南向高层住宅公寓 视野开阔 无遮挡', '广州星河湾  | 1室1厅 | 53.8平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2003年建塔楼  -  星河湾', '145万', '单价26952元/平米')
('https://image1.ljcdn.com/440100-inspection/0159db33-065e-43da-9fc2-d657b4a52b39.JPG.296x216.jpg', '翠云山4房2卫 南向保养新可望小蛮腰', '华南碧桂园翠云山  | 4室2厅 | 198平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2001年建塔楼  -  雅居乐', '680万', '单价34344元/平米')
('https://image1.ljcdn.com/440100-inspection/45dce756-59f1-4a99-8466-ac58b83c0b0d.jpg.296x216.jpg', '山泉居 南向两层大复式 带50方大露台', '祈福新村山泉居  | 4室2厅 | 183平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  祈福', '498万', '单价27214元/平米')
('https://image1.ljcdn.com/440100-inspection/30e3a6d4-a3b1-45f2-8300-61d4eef63b8c.JPG.296x216.jpg', '华南新城山咏轩 精美三房 保养好', '华南新城  | 3室2厅 | 134.1平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2011年建塔楼  -  星河湾', '429万', '单价31992元/平米')
('https://image1.ljcdn.com/440100-inspection/8d0cc68a-0d09-41a6-8b02-60bca08ba6f4.jpg.296x216.jpg', '广州雅居乐花园 新地沁园 南北对流', '广州雅居乐花园新地沁园  | 4室2厅 | 143平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2010年建塔楼  -  雅居乐', '700万', '单价48952元/平米')
('https://image1.ljcdn.com/440100-inspection/aed1e361-5ed2-48b4-bd8e-d7c56e13067c.jpg.296x216.jpg', '自在城市花园 温馨两房', '自在城市花园  | 2室2厅 | 77平米 | 北 | 精装 | 有电梯', '中楼层(共11层)2004年建塔楼  -  汉溪', '220万', '单价28572元/平米')
('https://image1.ljcdn.com/440100-inspection/8dbb3ef4-9434-4745-b161-8de98107b5a9.jpg.296x216.jpg', '东怡新区东雅园 四房电梯楼', '东怡新区东雅园  | 4室2厅 | 120.9平米 | 北 | 精装 | 有电梯', '低楼层(共12层)2000年建塔楼  -  市桥东', '290万', '单价23987元/平米')
('https://image1.ljcdn.com/440100-inspection/48b01748-8eb9-42fd-8aca-0396c1286d30.jpg.296x216.jpg', '水韵蓝湾 三房出售 户型方正', '水韵蓝湾南区  | 3室2厅 | 109.65平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2010年建塔楼  -  沙湾', '260万', '单价23712元/平米')
('https://image1.ljcdn.com/440100-inspection/5285d753-acc1-4b0b-8e66-23e4f3ad2ec0.jpg.296x216.jpg', '大北独栋别墅 位置安静', '大北路   | 独栋别墅 | 9室4厅 | 236.57平米 | 南 | 其他 | 无电梯', '1层暂无数据  -  市桥', '240万', '单价10145元/平米')
('https://image1.ljcdn.com/440100-inspection/60f873d8-1389-4752-a03f-1ef3a1535c76.jpg.296x216.jpg', '中环品悦 精装两房 高楼层 采光好', '中环品悦  | 2室1厅 | 53平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2013年建塔楼  -  大石', '198万', '单价37359元/平米')
('https://image1.ljcdn.com/440100-inspection/3566731b-10ee-4a7a-a9de-e07ffc6da4b7.JPG.296x216.jpg', '媒体北村 精装修 高楼层', '亚运城媒体北村  | 2室2厅 | 77.83平米 | 南 | 简装', '中楼层(共18层)塔楼  -  亚运城', '238万', '单价30580元/平米')
('https://image1.ljcdn.com/440100-inspection/5c454592-87fd-45dc-98fe-d3cdbd181e69.jpg.296x216.jpg', '洛湖居 南向两房', '芳华花园洛湖居  | 2室1厅 | 69平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1999年建塔楼  -  洛溪', '210万', '单价30435元/平米')
('https://image1.ljcdn.com/440100-inspection/0782f3a6-6c2a-4f05-a764-f63458d961e3.jpg.296x216.jpg', '对流户型3房经典户型 看楼方便', '广州星河湾荟心园  | 3室2厅 | 142.61平米 | 东南 | 精装 | 有电梯', '低楼层(共9层)2001年建塔楼  -  星河湾', '500万', '单价35061元/平米')
('https://image1.ljcdn.com/440100-inspection/6506b9db-7f66-496a-9e98-9a78ff4c3dae.jpg.296x216.jpg', '洛湖居 中间楼层 二期单位 望公园', '芳华花园洛湖居  | 2室1厅 | 69平米 | 西 | 精装 | 无电梯', '中楼层(共6层)1999年建塔楼  -  洛溪', '208万', '单价30145元/平米')
('https://image1.ljcdn.com/440100-inspection/382d19bb-fc79-4509-89d0-e39132580466.jpg.296x216.jpg', '雅居乐花园 生活便利 精装四房 南北对流', '广州雅居乐花园天域锦园  | 4室2厅 | 182.56平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共23层)2010年建塔楼  -  雅居乐', '750万', '单价41083元/平米')
('https://image1.ljcdn.com/440100-inspection/00292dc5-4b32-428e-bca0-36f890b76af2.jpg.296x216.jpg', '番禺奥林匹克花园爱巢 5室4厅 800万', '番禺奥林匹克花园爱巢  | 5室4厅 | 216.34平米 | 东 西 | 其他 | 有电梯', '高楼层(共11层)1990年建塔楼  -  沙湾', '800万', '单价36979元/平米')
('https://image1.ljcdn.com/440100-inspection/a97dfac6-7c7a-41a2-90ed-690ab0d42b83.jpg.296x216.jpg', '番禺海伦堡御院 3室2厅 477.6万', '番禺海伦堡御院  | 3室2厅 | 125.71平米 | 东 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  沙湾', '477.6万', '单价37993元/平米')
('https://image1.ljcdn.com/440100-inspection/0724ad34-d0f5-4e8b-9387-a440d11dc9e6.jpg.296x216.jpg', '花样年华 电梯高层 精致装修', '番禺海伦堡花样年华三期  | 4室2厅 | 104.98平米 | 东北 | 精装 | 有电梯', '高楼层(共17层)2005年建塔楼  -  沙湾', '308万', '单价29339元/平米')
('https://image1.ljcdn.com/440100-inspection/832eaeb4-5b96-45c2-be17-12f5fc234ea8.jpg.296x216.jpg', '金沙御苑高层东向大三房 视野开阔 小区停车位充足', '金沙湾花园金沙御苑  | 3室2厅 | 136.3平米 | 东 | 精装 | 有电梯', '中楼层(共24层)2012年建塔楼  -  沙湾', '400万', '单价29348元/平米')
('https://image1.ljcdn.com/440100-inspection/adbb209d-919a-441e-a9ee-adde88376cd0.jpg.296x216.jpg', '翠云山 六米阳光 精装大四房', '华南碧桂园翠云山  | 4室2厅 | 201.23平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2001年建塔楼  -  雅居乐', '620万', '单价30811元/平米')
('https://image1.ljcdn.com/440100-inspection/1b9ac13d-6560-4d48-8702-409a8e0878ad.jpg.296x216.jpg', '户型方正 看房预约  业主自住，保养好', '雅居乐七里海  | 3室2厅 | 99平米 | 北 | 精装', '高楼层(共18层)塔楼  -  石楼镇', '260万', '单价26263元/平米')
('https://image1.ljcdn.com/440100-inspection/ee98e9dc-2544-486f-9b14-015c5fcc2932.JPG.296x216.jpg', '锦绣花园南区 3室2厅 240万', '锦绣花园南区  | 3室2厅 | 113平米 | 东 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  钟村', '240万', '单价21239元/平米')
('https://image1.ljcdn.com/440100-inspection/33467d1d-b18b-4f74-b941-d7c8f7e58ec4.jpg.296x216.jpg', '锦华楼 温馨两房 中楼层', '富丽家园锦华楼  | 2室1厅 | 59.7平米 | 西 | 精装 | 无电梯', '中楼层(共8层)1995年建塔楼  -  大石', '140万', '单价23451元/平米')
('https://image1.ljcdn.com/440100-inspection/5e6a8fef-dc30-49ed-bdeb-e188ddd94284.jpg.296x216.jpg', '海滨花园 3室1厅 313.15万', '海滨花园  | 3室1厅 | 94平米 | 南 | 简装 | 无电梯', '低楼层(共8层)1998年建塔楼  -  洛溪', '313.2万', '单价33314元/平米')
('https://image1.ljcdn.com/440100-inspection/6ad8298a-f1c1-4cc4-9d65-9e22077c2b61.JPG.296x216.jpg', '朗陶居 3室2厅 215万', '朗陶居  | 3室2厅 | 90.9平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)2001年建塔楼  -  沙湾', '215万', '单价23653元/平米')
('https://image1.ljcdn.com/440100-inspection/cb56bc2c-ab43-4a9f-a52b-aa8e881b5d04.jpg.296x216.jpg', '东湖洲花园1区 3室2厅 510万', '东湖洲花园1区  | 3室2厅 | 135.69平米 | 南 | 其他 | 有电梯', '中楼层(共22层)2009年建塔楼  -  市桥东', '510万', '单价37586元/平米')
('https://image1.ljcdn.com/440100-inspection/1c03c51d-c9fc-4883-a68b-7a77e79ef50c.jpg.296x216.jpg', '广州雅居乐花园 南北对流 采光通风好', '广州雅居乐花园十年小雅  | 4室2厅 | 165平米 | 东南 | 其他 | 有电梯', '高楼层(共31层)2010年建塔楼  -  雅居乐', '680万', '单价41213元/平米')
('https://image1.ljcdn.com/440100-inspection/3e0f8233-4962-42dc-8aac-1c7ac904814a.jpg.296x216.jpg', '康裕北苑，中楼层4房，装修保养好', '康裕北苑  | 3室2厅 | 154.6平米 | 北 | 简装 | 有电梯', '中楼层(共10层)2005年建塔楼  -  市桥', '463.8万', '单价30000元/平米')
('https://image1.ljcdn.com/440100-inspection/22208bd0-19b7-4699-bae3-31cadbedcb47.JPG.296x216.jpg', '北丽园六街 3室2厅 253万', '北丽园六街  | 3室2厅 | 101平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1995年建塔楼  -  市桥', '253万', '单价25050元/平米')
('https://image1.ljcdn.com/440100-inspection/88b5ccce-e4e2-481d-9baf-cfeb520e880b.jpg.296x216.jpg', '祈福新村月明轩 保养好三房', '祈福新村月明轩  | 3室2厅 | 83平米 | 北 | 其他 | 无电梯', '中楼层(共6层)1995年建塔楼  -  祈福', '272万', '单价32772元/平米')
('https://image1.ljcdn.com/440100-inspection/8bfe11bf-9c27-4efc-b0af-e9da7aa41cb2.JPG.296x216.jpg', '富宾星悦国际 2室1厅 120万', '富宾星悦国际  | 2室1厅 | 49.26平米 | 东南 | 其他 | 有电梯', '中楼层(共12层)2014年建塔楼  -  市桥', '120万', '单价24361元/平米')
('https://image1.ljcdn.com/440100-inspection/e6f8b771-af68-469e-a8b1-9d042c42bf4d.jpg.296x216.jpg', '华侨城 电梯三房 小区环境好', '华侨城  | 3室2厅 | 91.5平米 | 北 | 其他 | 有电梯', '中楼层(共8层)1996年建塔楼  -  市桥', '200万', '单价21858元/平米')
('https://image1.ljcdn.com/440100-inspection/7b5e6e7d-5cf4-4c17-8fff-3210e5d43ffe.JPG.296x216.jpg', '富宾星悦国际 2室1厅 120万', '富宾星悦国际  | 2室1厅 | 49.38平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)2014年建塔楼  -  市桥', '120万', '单价24302元/平米')
('https://image1.ljcdn.com/440100-inspection/b648b2f8-9b81-4eb9-99d8-f8d570ab7a29.jpg.296x216.jpg', '尚上名筑 电梯实用三房 高层俯视狮子洋 空气清新', '尚上名筑一区  | 3室2厅 | 90.46平米 | 南 | 精装', '中楼层(共29层)2017年建塔楼  -  亚运城', '220万', '单价24321元/平米')
('https://image1.ljcdn.com/440100-inspection/6bdf2c24-4283-4f1e-bc52-5306d73f4c58.jpg.296x216.jpg', '锦绣生态园菁华轩小高层大两房出售', '锦绣生态园菁华轩  | 2室2厅 | 80.62平米 | 西北 | 简装 | 无电梯', '高楼层(共6层)2003年建塔楼  -  钟村', '230万', '单价28529元/平米')
('https://image1.ljcdn.com/440100-inspection/1b741956-5d79-4db0-8528-d650da2b4361.JPG.296x216.jpg', '锦绣香江 华府二期 高层 通风采光好', '锦绣香江花园山水华府  | 3室2厅 | 90.7平米 | 东北 | 精装 | 有电梯', '高楼层(共20层)2004年建塔楼  -  汉溪', '408万', '单价44984元/平米')
('', '丽江花园华林居 2室2厅 230万', '丽江花园华林居  | 2室2厅 | 72.7平米 | 东北 | 其他 | 无电梯', '中楼层(共5层)1998年建塔楼  -  南浦', '230万', '单价31637元/平米')
('https://image1.ljcdn.com/440100-inspection/45e2f559-629c-499d-9f7c-26441233b2b7.JPG.296x216.jpg', '祈福新村 精装四房 近缤纷汇 采光好 出入方便', '祈福新村A区   | 独栋别墅 | 4室2厅 | 192平米 | 北 | 精装 | 无电梯', '1层1995年建暂无数据  -  祈福', '498万', '单价25938元/平米')
('https://image1.ljcdn.com/440100-inspection/e79e85e2-12ee-4c63-83d5-db4f02c18207.jpg.296x216.jpg', '大石康信楼 精致两房 温馨精装 交通便利', '富丽家园康信楼  | 2室1厅 | 70平米 | 东 | 简装 | 无电梯', '中楼层(共9层)1995年建塔楼  -  大石', '140万', '单价20000元/平米')
('https://image1.ljcdn.com/440100-inspection/e576f5a9-528b-4a4f-9fee-f8fbf4be30e9.jpg.296x216.jpg', '雅居乐温馨两房', '广州雅居乐花园时光九篇  | 2室2厅 | 80平米 | 东北 | 精装 | 有电梯', '低楼层(共9层)2010年建塔楼  -  雅居乐', '270万', '单价33750元/平米')
('https://image1.ljcdn.com/440100-inspection/c43fc897-2d09-4d08-ac66-87bb4712ffc3.JPG.296x216.jpg', '星河湾南北对流3房带主套证过5年 看楼有匙', '广州星河湾怡心园  | 3室2厅 | 126.4平米 | 西南 东北 | 精装 | 有电梯', '低楼层(共9层)2001年建塔楼  -  星河湾', '470万', '单价37184元/平米')
('https://image1.ljcdn.com/440100-inspection/c93fb760-3403-45d3-a47b-c456d118e2b1.jpg.296x216.jpg', '锦绣生态园  精装南向 2房出售', '锦绣生态园翠屏苑  | 2室2厅 | 70.67平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2003年建塔楼  -  钟村', '205万', '单价29009元/平米')
('https://image1.ljcdn.com/440100-inspection/3e31ff97-ee40-41de-95c2-598acb35d4c3.JPG.296x216.jpg', '城市花园 刚需两房 户型方正 业主诚意出售', '石基城市花园  | 2室2厅 | 67.6平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)2001年建板楼  -  市桥东', '155万', '单价22929元/平米')
('https://image1.ljcdn.com/440100-inspection/8c12d1f8-a019-48ce-a7ca-ba45a4fa26eb.jpg.296x216.jpg', '鑫润花园 楼梯中层南向 望园景', '鑫润花园  | 3室2厅 | 99.35平米 | 南 | 简装 | 无电梯', '中楼层(共7层)塔楼  -  市桥东', '220万', '单价22144元/平米')
('https://image1.ljcdn.com/440100-inspection/31a5e775-5b8f-435e-8e90-38e6dfb63976.jpg.296x216.jpg', '锦绣世家 130方高层大三房 位置安静', '敏建锦绣世家  | 3室2厅 | 130.76平米 | 东南 | 毛坯 | 有电梯', '中楼层(共18层)塔楼  -  沙湾', '365万', '单价27914元/平米')
('https://image1.ljcdn.com/440100-inspection/4206a4c6-e2da-4eb4-9f69-d8e5c59f4799.JPG.296x216.jpg', '祈福新村C区 2室1厅 148万', '祈福新村C区  | 2室1厅 | 52.5平米 | 北 | 其他 | 无电梯', '中楼层(共4层)1995年建板楼  -  祈福', '148万', '单价28191元/平米')
('https://image1.ljcdn.com/440100-inspection/862d81c9-062b-4165-8d7f-722d47ea8a94.JPG.296x216.jpg', '钟村商贸城商贸南大厦 2室1厅 90万', '钟村商贸城商贸南大厦  | 2室1厅 | 45.3平米 | 南 | 简装 | 无电梯', '中楼层(共9层)1990年建塔楼  -  钟村', '90万', '单价19868元/平米')
('https://image1.ljcdn.com/440100-inspection/44c6c4b2-fc31-4a06-99dd-44a297840fa7.jpg.296x216.jpg', '可逸阳光大三房 南向望园 毛坯可塑性强', '越秀可逸阳光  | 3室2厅 | 141平米 | 南 | 毛坯 | 有电梯', '高楼层(共13层)2013年建塔楼  -  沙湾', '448万', '单价31774元/平米')
('https://image1.ljcdn.com/440100-inspection/50af0bbc-c87b-4521-bc71-b7fa8ddac409.jpg.296x216.jpg', '锦绣生态园趣园 3室2厅 260万', '锦绣生态园趣园  | 3室2厅 | 96.2平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建塔楼  -  钟村', '260万', '单价27028元/平米')
('https://image1.ljcdn.com/440100-inspection/c0d4fbc1-68bb-4ac3-882a-865cd7f271f6.JPG.296x216.jpg', '番禺云山诗意 4室2厅 388万', '番禺云山诗意  | 4室2厅 | 112平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)塔楼  -  市桥东', '388万', '单价34643元/平米')
('https://image1.ljcdn.com/440100-inspection/cfc0609a-42b3-4186-97ec-09a29839d356.JPG.296x216.jpg', '西丽路西环大街 3室2厅 200万', '西丽路西环大街  | 3室2厅 | 100.99平米 | 南 东北 | 其他 | 无电梯', '高楼层(共6层)塔楼  -  市桥', '200万', '单价19804元/平米')
('https://image1.ljcdn.com/440100-inspection/dabf148c-6e1a-48f3-a7cc-11ae172a13d4.jpg.296x216.jpg', '绿庭雅苑 3室2厅 232万', '绿庭雅苑  | 3室2厅 | 99.9平米 | 北 | 精装 | 无电梯', '高楼层(共6层)2005年建塔楼  -  沙湾', '232万', '单价23224元/平米')
('https://image1.ljcdn.com/440100-inspection/35d868b5-d7c5-4097-a26a-dad62f4aed2b.JPG.296x216.jpg', '祈福新村康怡居 2室2厅 190万', '祈福新村康怡居  | 2室2厅 | 61.06平米 | 北 | 其他 | 无电梯', '中楼层(共6层)1995年建板楼  -  祈福', '190万', '单价31117元/平米')
('https://image1.ljcdn.com/440100-inspection/c26d9e93-f85c-4f57-bd60-6543b78d06e5.JPG.296x216.jpg', '桥福园 3室2厅 210万', '桥福园  | 3室2厅 | 82平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  市桥', '210万', '单价25610元/平米')
('https://image1.ljcdn.com/440100-inspection/956cb230-c9b6-4028-a354-1109472b6d4d.jpg.296x216.jpg', '珠江花园 2室2厅 248万', '珠江花园  | 2室2厅 | 79.26平米 | 西北 | 其他 | 有电梯', '中楼层(共28层)1992年建塔楼  -  洛溪', '248万', '单价31290元/平米')
('https://image1.ljcdn.com/440100-inspection/f6102958-794a-411e-9566-ce842408d65d.JPG.296x216.jpg', '大北路鸿成大街 2室1厅 155万', '大北路鸿成大街  | 2室1厅 | 66.1平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  市桥', '155万', '单价23450元/平米')
('https://image1.ljcdn.com/440100-inspection/0d6c2fdd-198c-411b-a5dc-bfb59279049d.jpg.296x216.jpg', '金利大厦 标准三房 交通便利', '金利大厦  | 3室2厅 | 114平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1998年建塔楼  -  市桥', '260万', '单价22808元/平米')
('https://image1.ljcdn.com/440100-inspection/96309d12-fc5d-41d1-9e04-76dcabb3c5f3.jpg.296x216.jpg', '南国奥园 温馨三房 复式 双阳台', '南国奥林匹克花园洛杉矶  | 3室2厅 | 125.6平米 | 东北 | 精装 | 无电梯', '高楼层(共4层)2006年建板楼  -  汉溪', '385万', '单价30653元/平米')
('https://image1.ljcdn.com/440100-inspection/f02fa828-286a-4c37-944d-b9ccc6015a20.jpg.296x216.jpg', '丽江花园 星海洲 电梯三房', '丽江花园星海洲  | 3室1厅 | 111.6平米 | 东南 | 其他 | 有电梯', '中楼层(共25层)1999年建塔楼  -  南浦', '320万', '单价28674元/平米')
('https://image1.ljcdn.com/440100-inspection/874d59cc-b546-47a8-a277-8e618ccbc11e.jpg.296x216.jpg', '荷景花园二区 3室2厅 180万', '荷景花园二区  | 3室2厅 | 90.4平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1995年建板楼  -  沙湾', '180万', '单价19912元/平米')
('https://image1.ljcdn.com/440100-inspection/84d6c7f9-c7bf-4456-9c69-810b1e4bd6b2.jpg.296x216.jpg', '丽江花园德汇楼 1室1厅 138万', '丽江花园德汇楼  | 1室1厅 | 44.4平米 | 东南 | 精装 | 有电梯', '高楼层(共20层)1997年建塔楼  -  南浦', '138万', '单价31082元/平米')
('https://image1.ljcdn.com/440100-inspection/15cd0b67-ce47-4253-a2f9-a0cf28f93e10.jpg.296x216.jpg', '锦绣生态园 两房出售', '锦绣生态园乐满园  | 2室2厅 | 70.7平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2003年建塔楼  -  钟村', '200万', '单价28289元/平米')
('https://image1.ljcdn.com/440100-inspection/5cc64227-8b39-4e43-8a80-fb0a45652a5c.jpg.296x216.jpg', '丽江花园 星海洲', '丽江花园星海洲  | 2室2厅 | 81平米 | 东北 | 简装 | 有电梯', '低楼层(共25层)1999年建塔楼  -  南浦', '248万', '单价30618元/平米')
('https://image1.ljcdn.com/440100-inspection/60f2c901-aa74-4ecc-af87-e2c9a8a0ae01.JPG.296x216.jpg', '可逸阳光   精装四房  电梯南向', '越秀可逸阳光  | 4室2厅 | 156.7平米 | 南 北 | 精装 | 有电梯', '中楼层(共13层)2013年建塔楼  -  沙湾', '480万', '单价30632元/平米')
('https://image1.ljcdn.com/440100-inspection/2002b8d9-74c5-459f-9f01-5a7c3ae4a525.jpg.296x216.jpg', '祈福新村天湖居 3室2厅 338万', '祈福新村天湖居  | 3室2厅 | 102平米 | 东南 | 其他 | 有电梯', '低楼层(共19层)2003年建塔楼  -  祈福', '338万', '单价33138元/平米')
('https://image1.ljcdn.com/440100-inspection/ed5aff20-0558-4517-b24b-663a1fe0f97d.jpg.296x216.jpg', '精装中层，采光好', '亚运城天誉  | 2室2厅 | 89.3平米 | 北 | 其他', '中楼层(共32层)塔楼  -  亚运城', '250万', '单价27996元/平米')
